id_main,type,uri,resource_url,uri150,width,height
101026,primary,https://i.discogs.com/EFnEdWYG1VcOSlswEtHjl_mBVub-WS_iO0LU9X4MZdw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAy/Ni0xNTE3MzQxOTE5/LTM1NzUuanBlZw.jpeg,https://i.discogs.com/EFnEdWYG1VcOSlswEtHjl_mBVub-WS_iO0LU9X4MZdw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAy/Ni0xNTE3MzQxOTE5/LTM1NzUuanBlZw.jpeg,https://i.discogs.com/avncP3TgUVBDmlhBTOPa1uhz0TxPA7kA7ovI-u4uKKg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAy/Ni0xNTE3MzQxOTE5/LTM1NzUuanBlZw.jpeg,600,600
101026,secondary,https://i.discogs.com/M02fdhNI2n0kwi31sbyHViXbVt-P0luCedJ0NhKA5RM/rs:fit/g:sm/q:90/h:600/w:564/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAy/Ni0xNTMzNDc4NDM3/LTc4OTYuanBlZw.jpeg,https://i.discogs.com/M02fdhNI2n0kwi31sbyHViXbVt-P0luCedJ0NhKA5RM/rs:fit/g:sm/q:90/h:600/w:564/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAy/Ni0xNTMzNDc4NDM3/LTc4OTYuanBlZw.jpeg,https://i.discogs.com/647batWXFOt4ZLfbaLIZhC48ofF3miTDnXrjw2LSZIQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAy/Ni0xNTMzNDc4NDM3/LTc4OTYuanBlZw.jpeg,564,600
10117670,primary,https://i.discogs.com/zAMI8SyqYUcbiLtFERI9001qlWsxguXUkiKGITgNlSk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjktMTM2Mi5qcGVn.jpeg,https://i.discogs.com/zAMI8SyqYUcbiLtFERI9001qlWsxguXUkiKGITgNlSk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjktMTM2Mi5qcGVn.jpeg,https://i.discogs.com/YAzii7fSXeLtANSCA6oP59E74c443tO2OgzmEi9amrk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjktMTM2Mi5qcGVn.jpeg,600,600
10117670,secondary,https://i.discogs.com/cZ8R1sVLvojMEjV1_jVIlNwkzTin6DebSamAKLaOzDE/rs:fit/g:sm/q:90/h:474/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjYtMjAyNS5qcGVn.jpeg,https://i.discogs.com/cZ8R1sVLvojMEjV1_jVIlNwkzTin6DebSamAKLaOzDE/rs:fit/g:sm/q:90/h:474/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjYtMjAyNS5qcGVn.jpeg,https://i.discogs.com/WT0GRB9GAdoUy_Z2MTgOc28D7ryxfwz9olsZ73jdLCg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjYtMjAyNS5qcGVn.jpeg,600,474
10117670,secondary,https://i.discogs.com/GtqFQfjG9MLcka7SvFuR_jK37E7_CiBdqm_rbedrDyQ/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjktMTQ1NC5qcGVn.jpeg,https://i.discogs.com/GtqFQfjG9MLcka7SvFuR_jK37E7_CiBdqm_rbedrDyQ/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjktMTQ1NC5qcGVn.jpeg,https://i.discogs.com/kPYXY8Hro9dIXqIuDXm_VYSeoSst2_b6PRbIt4V-1LY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjktMTQ1NC5qcGVn.jpeg,600,600
10117670,secondary,https://i.discogs.com/EgpCOjzqbOkgPJXgIMlXn4j9jwnfqvkDmHSi-pEl06I/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NTUtODA3Mi5qcGVn.jpeg,https://i.discogs.com/EgpCOjzqbOkgPJXgIMlXn4j9jwnfqvkDmHSi-pEl06I/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NTUtODA3Mi5qcGVn.jpeg,https://i.discogs.com/ox2om1kKoMkyesy2kyDfF5gWKFMKjKnZa5ocdk4G7Dk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NTUtODA3Mi5qcGVn.jpeg,600,600
10117670,secondary,https://i.discogs.com/2WDwfzcAm7I6oc4wdESifscxHez45IjxANOGAMWeEkk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjAtODU1Mi5qcGVn.jpeg,https://i.discogs.com/2WDwfzcAm7I6oc4wdESifscxHez45IjxANOGAMWeEkk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjAtODU1Mi5qcGVn.jpeg,https://i.discogs.com/vWo3TsCOOtlUHG2ANrBgL6X1YGQZ6fQnP-mIWXqKC74/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjAtODU1Mi5qcGVn.jpeg,600,600
10117670,secondary,https://i.discogs.com/sCrnfRPNnvK6ePEVM8CoMa2gsMhzMRV35b7wKhcr_Kc/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjctNzUzOC5qcGVn.jpeg,https://i.discogs.com/sCrnfRPNnvK6ePEVM8CoMa2gsMhzMRV35b7wKhcr_Kc/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjctNzUzOC5qcGVn.jpeg,https://i.discogs.com/XQF2LLwm_Xlg4tNHuQobVYu1dOj04qigDaVhtqKyKWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjctNzUzOC5qcGVn.jpeg,595,600
10117670,secondary,https://i.discogs.com/ufLP7K5193wQgREgnC098sXw_7Un0TvOpsE7IVdHJQg/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjctMTUyNC5qcGVn.jpeg,https://i.discogs.com/ufLP7K5193wQgREgnC098sXw_7Un0TvOpsE7IVdHJQg/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjctMTUyNC5qcGVn.jpeg,https://i.discogs.com/x8GPTqtnjBQk2mUOfbQYwuB-M4HPtHxfFfqOzOLKZXM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjctMTUyNC5qcGVn.jpeg,595,600
10117670,secondary,https://i.discogs.com/QNNb_wsjwZtPBcP55fU9tzKYKCJGui1jsbKLjHNHL-M/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjctNDgzMS5qcGVn.jpeg,https://i.discogs.com/QNNb_wsjwZtPBcP55fU9tzKYKCJGui1jsbKLjHNHL-M/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjctNDgzMS5qcGVn.jpeg,https://i.discogs.com/9TAldtxJTim7gBHZntLgPHsMCfdapnO0mgCAZ1DAMMo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjctNDgzMS5qcGVn.jpeg,600,600
10117670,secondary,https://i.discogs.com/KLye7Y3V4t_2aQvx_zGpqR-hmGPnqHjKQ8f3GwReRp4/rs:fit/g:sm/q:90/h:600/w:583/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjktNDMzNC5qcGVn.jpeg,https://i.discogs.com/KLye7Y3V4t_2aQvx_zGpqR-hmGPnqHjKQ8f3GwReRp4/rs:fit/g:sm/q:90/h:600/w:583/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjktNDMzNC5qcGVn.jpeg,https://i.discogs.com/1g4CX6gLQzheBT3ugSlQtS9aEs_RnWaawbomT40v0lo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjktNDMzNC5qcGVn.jpeg,583,600
10117670,secondary,https://i.discogs.com/svRARH0QW9GaujOHKpivZPnIyNBHQV0bR92QKj8tePg/rs:fit/g:sm/q:90/h:600/w:592/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjgtMTM1Mi5qcGVn.jpeg,https://i.discogs.com/svRARH0QW9GaujOHKpivZPnIyNBHQV0bR92QKj8tePg/rs:fit/g:sm/q:90/h:600/w:592/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjgtMTM1Mi5qcGVn.jpeg,https://i.discogs.com/LvkV7yaml8RJBPAv6r5UYMCNDChhwRFfb4QrTOQ7CQE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjgtMTM1Mi5qcGVn.jpeg,592,600
10117670,secondary,https://i.discogs.com/ftxrvipfU6YEVoxflxGheEK91DvFs2P5Ojd0CHGaad4/rs:fit/g:sm/q:90/h:600/w:592/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjQtODA4NS5qcGVn.jpeg,https://i.discogs.com/ftxrvipfU6YEVoxflxGheEK91DvFs2P5Ojd0CHGaad4/rs:fit/g:sm/q:90/h:600/w:592/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjQtODA4NS5qcGVn.jpeg,https://i.discogs.com/qoRmfLRPuKdsh9Iz4NNG7UGQJZRHCYTEpVYxMpU2byY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjQtODA4NS5qcGVn.jpeg,592,600
10117670,secondary,https://i.discogs.com/guY61TrJqgvsfOeV4pXxGt1Tn2E5YH2E8Ba6-d-y-yg/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjgtNTg1MS5qcGVn.jpeg,https://i.discogs.com/guY61TrJqgvsfOeV4pXxGt1Tn2E5YH2E8Ba6-d-y-yg/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjgtNTg1MS5qcGVn.jpeg,https://i.discogs.com/U5Dr2x_bAzwmGY348gJREDyy0ADdsKYxu8D-uE_UcHk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTE3/NjcwLTE1OTUwNjQ3/NjgtNTg1MS5qcGVn.jpeg,600,600
101339,primary,https://i.discogs.com/qMsP7_AmoVCGX0PsL890INdX-AFDPREVSdv77MCgvrU/rs:fit/g:sm/q:90/h:319/w:320/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMTExMzQxMjY2/LmdpZg.jpeg,https://i.discogs.com/qMsP7_AmoVCGX0PsL890INdX-AFDPREVSdv77MCgvrU/rs:fit/g:sm/q:90/h:319/w:320/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMTExMzQxMjY2/LmdpZg.jpeg,https://i.discogs.com/rTZ8g9L9vxSzjsqj4Q2m7zUqa-H2-bk8J04jwdGSyMM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMTExMzQxMjY2/LmdpZg.jpeg,320,319
101339,secondary,https://i.discogs.com/nfOk3CKJ3AwpoJK2h19lvq1L839F0P3lVMvyc6QtAsU/rs:fit/g:sm/q:90/h:286/w:285/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE0ODI0/LmdpZg.jpeg,https://i.discogs.com/nfOk3CKJ3AwpoJK2h19lvq1L839F0P3lVMvyc6QtAsU/rs:fit/g:sm/q:90/h:286/w:285/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE0ODI0/LmdpZg.jpeg,https://i.discogs.com/7NzMjVFL12IIJeZK4iGYemVHjl5Avx7TbuGw64URmVU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE0ODI0/LmdpZg.jpeg,285,286
101339,secondary,https://i.discogs.com/I806d99CMRwwhUWCvXBOG5ekCLSQ9ebOh-nqRCQoBXE/rs:fit/g:sm/q:90/h:288/w:283/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE1NjUz/LmdpZg.jpeg,https://i.discogs.com/I806d99CMRwwhUWCvXBOG5ekCLSQ9ebOh-nqRCQoBXE/rs:fit/g:sm/q:90/h:288/w:283/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE1NjUz/LmdpZg.jpeg,https://i.discogs.com/Cbyb4PV0FDFF8iOhZyRx150vJzUJJSaYg03ppVcXL-8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE1NjUz/LmdpZg.jpeg,283,288
101339,secondary,https://i.discogs.com/J0STwCVvjdKk8KSx7FE_Kr14JR2cbxdXBLfBVsJzt1Q/rs:fit/g:sm/q:90/h:286/w:286/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE1Njk2/LmdpZg.jpeg,https://i.discogs.com/J0STwCVvjdKk8KSx7FE_Kr14JR2cbxdXBLfBVsJzt1Q/rs:fit/g:sm/q:90/h:286/w:286/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE1Njk2/LmdpZg.jpeg,https://i.discogs.com/sZgVj_IfhVXJQgdethdqlwyBwydz66dp0w4xHBgifdw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE1Njk2/LmdpZg.jpeg,286,286
101339,secondary,https://i.discogs.com/vUDjF62XeHJV3bRp-cK5ATapKNJkPMz4-hDJ2GNxlgY/rs:fit/g:sm/q:90/h:286/w:286/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE1Nzc4/LmdpZg.jpeg,https://i.discogs.com/vUDjF62XeHJV3bRp-cK5ATapKNJkPMz4-hDJ2GNxlgY/rs:fit/g:sm/q:90/h:286/w:286/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE1Nzc4/LmdpZg.jpeg,https://i.discogs.com/niVpk59gBwwMDlopNPDCAyMXBwlvfNO7B9xmOs-0p_I/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMDk5MzE1Nzc4/LmdpZg.jpeg,286,286
101339,secondary,https://i.discogs.com/Z_B700yrj8Jqlxmx_UvCilMfb3p3g_ErJ1-QYV3METI/rs:fit/g:sm/q:90/h:324/w:320/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMTExMzQxMzE4/LmdpZg.jpeg,https://i.discogs.com/Z_B700yrj8Jqlxmx_UvCilMfb3p3g_ErJ1-QYV3METI/rs:fit/g:sm/q:90/h:324/w:320/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMTExMzQxMzE4/LmdpZg.jpeg,https://i.discogs.com/6yEyr90exEdFW9VscKdcdV_U17l6HqUt769ofJIMjhs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTMz/OS0xMTExMzQxMzE4/LmdpZg.jpeg,320,324
1013755,primary,https://i.discogs.com/L0k7z1RBTAknlicM08ydgxIgOE-1pMF7kRPipTpQNt0/rs:fit/g:sm/q:90/h:479/w:480/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTM3/NTUtMTE5MzM0OTM4/OC5qcGVn.jpeg,https://i.discogs.com/L0k7z1RBTAknlicM08ydgxIgOE-1pMF7kRPipTpQNt0/rs:fit/g:sm/q:90/h:479/w:480/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTM3/NTUtMTE5MzM0OTM4/OC5qcGVn.jpeg,https://i.discogs.com/SbYPgPrF7QHXTFUFOlPpeVHVQ1BgJX_RAhuWR-We6FU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTM3/NTUtMTE5MzM0OTM4/OC5qcGVn.jpeg,480,479
1013755,secondary,https://i.discogs.com/LBLOQ8y6XHC1ZDLQLYTUZizLrJ3S76HOaD2Wn9ofouo/rs:fit/g:sm/q:90/h:477/w:480/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTM3/NTUtMTE5MzM0OTMx/NS5qcGVn.jpeg,https://i.discogs.com/LBLOQ8y6XHC1ZDLQLYTUZizLrJ3S76HOaD2Wn9ofouo/rs:fit/g:sm/q:90/h:477/w:480/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTM3/NTUtMTE5MzM0OTMx/NS5qcGVn.jpeg,https://i.discogs.com/b-dPjawQAjwEv82MelUpfXs2lWOxOYBp_G2Thwt4x0E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTM3/NTUtMTE5MzM0OTMx/NS5qcGVn.jpeg,480,477
10144284,secondary,https://i.discogs.com/UBF1gXOuLjN1PQUnBHid1ZqoPS2mNm-g-0a57-VO6fQ/rs:fit/g:sm/q:90/h:580/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ0/Mjg0LTE0OTI0MDc1/ODQtNTA1Mi5qcGVn.jpeg,https://i.discogs.com/UBF1gXOuLjN1PQUnBHid1ZqoPS2mNm-g-0a57-VO6fQ/rs:fit/g:sm/q:90/h:580/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ0/Mjg0LTE0OTI0MDc1/ODQtNTA1Mi5qcGVn.jpeg,https://i.discogs.com/wSFgR1hLyvkw_9xhcspmC4vdGxhLx-F_kIOluBT8zFA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ0/Mjg0LTE0OTI0MDc1/ODQtNTA1Mi5qcGVn.jpeg,600,580
10144284,secondary,https://i.discogs.com/0gBU9YoKoatZRV1VHorvBUetQrTSf5oXaLEbocTkn-w/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ0/Mjg0LTE0OTI0MDc1/ODMtMTA4Mi5qcGVn.jpeg,https://i.discogs.com/0gBU9YoKoatZRV1VHorvBUetQrTSf5oXaLEbocTkn-w/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ0/Mjg0LTE0OTI0MDc1/ODMtMTA4Mi5qcGVn.jpeg,https://i.discogs.com/IKLQbszPVNB4TKOsxyQJD_xM-S09hJFXAWO8jUkY7WQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ0/Mjg0LTE0OTI0MDc1/ODMtMTA4Mi5qcGVn.jpeg,600,593
10144284,secondary,https://i.discogs.com/sntii08W7VBL6vghfEYd6iBcF6lmH7BScIZAbCR5DUU/rs:fit/g:sm/q:90/h:600/w:584/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ0/Mjg0LTE0OTI0MDc1/ODMtNTkxNC5qcGVn.jpeg,https://i.discogs.com/sntii08W7VBL6vghfEYd6iBcF6lmH7BScIZAbCR5DUU/rs:fit/g:sm/q:90/h:600/w:584/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ0/Mjg0LTE0OTI0MDc1/ODMtNTkxNC5qcGVn.jpeg,https://i.discogs.com/kZWMOT3Xn3dPW53E3anrTnyG4FrSSIPX8puGx94GPjQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ0/Mjg0LTE0OTI0MDc1/ODMtNTkxNC5qcGVn.jpeg,584,600
1014630,primary,https://i.discogs.com/42bzJxsRC66642khjIfec1DSrpmYgrwWkOdtax678Ws/rs:fit/g:sm/q:90/h:538/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ2/MzAtMTIyMzU3NTc3/MS5qcGVn.jpeg,https://i.discogs.com/42bzJxsRC66642khjIfec1DSrpmYgrwWkOdtax678Ws/rs:fit/g:sm/q:90/h:538/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ2/MzAtMTIyMzU3NTc3/MS5qcGVn.jpeg,https://i.discogs.com/ctbk5z_z9CcaYxeiUpTGli73WHNccpT4XvgNQQvOTRg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ2/MzAtMTIyMzU3NTc3/MS5qcGVn.jpeg,600,538
1014630,secondary,https://i.discogs.com/zhO3K_hxSwNZ6UCL29W4iaS3paKDuWq7jz4dSlPJ7mo/rs:fit/g:sm/q:90/h:113/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ2/MzAtMTIyMzU3NTc3/Ny5qcGVn.jpeg,https://i.discogs.com/zhO3K_hxSwNZ6UCL29W4iaS3paKDuWq7jz4dSlPJ7mo/rs:fit/g:sm/q:90/h:113/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ2/MzAtMTIyMzU3NTc3/Ny5qcGVn.jpeg,https://i.discogs.com/BLiS4P4_JNFsKB7FZHbBBFTS9pLM1UD2UKdjEqGZWqw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ2/MzAtMTIyMzU3NTc3/Ny5qcGVn.jpeg,600,113
1014630,secondary,https://i.discogs.com/65JNBcNb-duqYo7hms3yYH7MDT67RTfJ_QnxRBIv-8g/rs:fit/g:sm/q:90/h:545/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ2/MzAtMTIyMzU3NTc4/My5qcGVn.jpeg,https://i.discogs.com/65JNBcNb-duqYo7hms3yYH7MDT67RTfJ_QnxRBIv-8g/rs:fit/g:sm/q:90/h:545/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ2/MzAtMTIyMzU3NTc4/My5qcGVn.jpeg,https://i.discogs.com/RYXcrA7gLi83IOuyOYubGv2UAvrE3VayHz_Xo2kmD8U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQ2/MzAtMTIyMzU3NTc4/My5qcGVn.jpeg,600,545
